Country2Code;Year;SP_NumericRating;Fitch_NumericRating;AvgRatingSF;Diff_UP_SF;BudgetBal_NGDP;BudgetBal_NGDP_Var;GGSB_NPGDP;GGSB_NPGDP_Var;GGXWDG_NGDP;GGXWDG_NGDP_Var;GGXWDN_NGDP;GGXWDN_NGDP_Var;NGDP_RPCH;NGDPDPC;NGDPDPC_Var;PCPIPCH;ExtDebtCombinedPercGNI;ExtDebtPercGNI_Var;DefaultLastYear;DefaultLast2Years;DefaultLast5Years;DefaultLast10Years
SE;2013;21;21;-1.0;0;-1.34;-44.432;-0.75;-165.125;39.81;6.988;-18.57;-3.876;1.24;60005.2;5.428;0.44;186.07;0.061;0;0;0;0
SE;2014;21;21;-1.0;0;-1.68;-25.749;-1.09;-45.638;44.88;12.752;-19.25;-3.65;2.27;58590.32;-2.358;0.21;171.32;-7.926;0;0;0;0
SE;2015;21;21;-1.0;0;-0.89;47.262;-0.7;35.207;44.14;-1.658;-17.27;10.305;4.09;49866.27;-14.89;0.7;174.93;2.106;0;0;0;0
TH;1998;12;11;-1.0;1;-6.29;-274.583;-4.87;-80.921;49.88;23.3;;0;-7.63;1855.12;-25.049;8;96.02;27.54;0;0;0;1
TH;1999;12;12;-1.0;0;-9.02;-43.286;-7.39;-51.539;56.59;13.44;;0;4.57;2048.05;10.4;0.29;78.91;-17.824;1;1;1;1
TH;2000;12;12;-1.0;0;-1.79;80.126;-1.04;85.879;57.83;2.193;;0;4.46;2028.08;-0.975;1.6;64.43;-18.346;0;1;1;1
TH;2001;12;12;-1.0;0;-1.77;1.339;-0.65;37.776;57.52;-0.526;;0;3.44;1912.28;-5.71;1.62;57.55;-10.677;0;0;1;1
TH;2002;12;12;-1.0;0;-6.72;-280.204;-5.22;-703.544;55.05;-4.294;;0;6.15;2115.38;10.621;0.7;48.56;-15.626;0;0;1;1
TH;2003;13;13;-1.0;0;1.98;129.426;1.9;136.376;47.5;-13.716;;0;7.19;2377.55;12.393;1.8;40.02;-17.583;0;0;1;1
TH;2004;14;13;-1.0;1;1.11;-44.135;0.85;-55.087;46.27;-2.6;;0;6.29;2676.3;12.566;2.77;35.32;-11.746;0;0;0;1
TH;2005;14;14;-1.0;0;1.39;25.882;1.23;43.779;43.97;-4.971;;0;4.19;2905.8;8.575;4.54;32.33;-8.463;0;0;0;1
TH;2006;14;14;-1.0;0;2.04;46.513;1.93;57.143;39.18;-10.893;;0;4.97;3378.83;16.279;4.65;29.25;-9.523;0;0;0;1
TH;2007;14;14;-1.0;0;0.22;-89.205;-0.19;-109.818;35.99;-8.148;;0;5.44;3978.3;17.742;2.23;24.69;-15.589;0;0;0;1
TH;2008;14;14;-1.0;0;0.8;264.091;0.44;334.392;34.95;-2.885;;0;1.73;4379.53;10.085;5.46;23.61;-4.374;0;0;0;1
TH;2009;14;13;-1.0;1;-2.22;-376.529;-1.4;-415.801;42.38;21.264;;0;-0.74;4205.56;-3.972;-0.85;29.71;25.83;1;1;1;1
TH;2010;14;13;-1.0;1;-1.29;41.986;-1.42;-1.287;39.86;-5.944;;0;7.51;5062.68;20.381;3.28;32.63;9.808;1;1;1;1
TH;2011;14;13;-1.0;1;-0.01;99.533;0.02;101.694;39.14;-1.811;;0;0.83;5479.29;8.229;3.81;30.32;-7.059;1;1;1;1
TH;2012;14;13;-1.0;1;-0.95;-15683.333;-0.64;-2766.667;41.95;7.177;;0;7.23;5846.34;6.699;3.02;35.21;16.124;1;1;1;1
TH;2013;14;14;-1.0;0;0.36;138.226;0.22;133.75;42.25;0.718;;0;2.7;6147.99;5.16;2.19;34.61;-1.707;1;1;1;1
TH;2014;14;14;-1.0;0;-0.85;-334.254;-0.4;-287.037;43.57;3.127;;0;0.82;5889.02;-4.212;1.9;35.5;2.583;0;1;1;1
TH;2015;14;14;-1.0;0;0.25;129.835;0.68;267.822;43.11;-1.056;;0;2.82;5742.28;-2.492;-0.9;35.09;-1.172;0;0;1;1
TN;1997;12;12;-1.0;0;-3.64;0;-2.34;0;69.89;0;69.89;0;5.73;2251.43;0;3.6;56.6;0;1;1;1;1
TN;1998;12;12;-1.0;0;-2.72;25.083;-1.36;41.93;61.04;-12.664;61.04;-12.664;4.96;2336.04;3.758;3.1;51.8;-8.472;0;1;1;1
TN;1999;12;12;-1.0;0;-2.95;-8.333;-1.76;-29.412;64.96;6.41;64.96;6.41;6.02;2426.35;3.866;2.77;54.05;4.336;0;0;1;1
TN;2000;13;12;-1.0;1;-2.91;1.254;-3.59;-103.864;65.94;1.509;65.94;1.509;4.3;2247.94;-7.353;2.77;55.32;2.359;0;0;1;1
TN;2001;13;13;-1.0;0;-2.85;2.368;-3.52;1.867;67.59;2.515;67.59;2.515;4.85;2286.49;1.715;1.88;61.06;10.361;0;0;1;1
TN;2002;13;13;-1.0;0;-2.5;12.197;-2.62;25.476;67.37;-0.333;67.37;-0.333;1.7;2373.78;3.818;1.9;69.81;14.331;0;0;0;1
TN;2003;13;13;-1.0;0;-2.59;-3.603;-2.8;-6.517;66.37;-1.484;66.37;-1.484;5.47;2790.1;17.538;2.06;68.57;-1.765;0;0;0;1
TN;2004;13;13;-1.0;0;-2.47;4.521;-2.52;9.911;53.72;-19.06;53.72;-19.06;5.96;3139.62;12.527;2.54;65.32;-4.744;0;0;0;1
TN;2005;13;13;-1.0;0;-2.69;-8.903;-2.75;-9.253;52.48;-2.301;52.48;-2.301;4;3217.89;2.493;2.44;58.5;-10.441;0;0;0;1
TN;2006;13;13;-1.0;0;-2.4;10.665;-2.91;-5.925;48.79;-7.033;48.79;-7.033;5.65;3394.25;5.481;3.23;56.91;-2.718;0;0;0;1
TN;2007;13;13;-1.0;0;-1.89;21.547;-3.35;-15.031;45.94;-5.841;45.94;-5.841;6.25;3805.33;12.111;2.97;55.7;-2.13;0;0;0;0
TN;2008;13;13;-1.0;0;-0.58;69.3;-1.89;43.646;43.29;-5.766;43.29;-5.766;4.46;4341.21;14.082;4.35;50.61;-9.131;0;0;0;0
TN;2009;13;13;-1.0;0;-1.27;-119.516;-2.56;-35.257;42.77;-1.197;42.77;-1.197;3.11;4178.69;-3.744;3.67;54.92;8.516;0;0;0;0
TN;2010;13;13;-1.0;0;-0.94;25.806;-1.29;49.393;40.66;-4.933;40.66;-4.933;2.59;4176.93;-0.042;3.34;53.53;-2.545;0;0;0;0
TN;2011;12;12;-1.0;0;-3.65;-287.063;-3.28;-153.828;44.63;9.741;44.63;9.741;-1.92;4291.8;2.75;3.55;51.87;-3.09;0;0;0;0
TR;1994;8;7;-1.0;1;0;0;0;0;0;0;0;0;-5.46;3103.68;0;104.54;51.99;0;0;0;0;1
TR;2003;8;7;-1.0;1;-10.39;27.809;-8.92;29.932;67.7;-8.516;63.97;-9.359;5.27;4538.11;28.857;25.34;47.95;-15.612;0;0;0;0
TR;2004;9;8;-1.0;1;-4.31;58.553;-4.27;52.136;59.61;-11.944;55.02;-13.996;9.36;5802.35;27.858;8.6;40.92;-14.656;0;0;0;0
TR;2005;9;9;-1.0;0;-0.81;81.151;-1.58;62.966;52.71;-11.578;45.97;-16.44;8.4;7053.95;21.571;8.18;36.04;-11.914;0;0;0;0
TR;2006;9;9;-1.0;0;-0.71;12.192;-3.56;-125.364;46.52;-11.736;38.98;-15.214;6.89;7638.03;8.28;9.6;39.93;10.782;0;0;0;0
TR;2007;9;9;-1.0;0;-1.99;-178.962;-3.91;-9.767;39.91;-14.223;32.71;-16.081;4.67;9213.85;20.631;8.76;40.33;0.999;0;0;0;0
TR;2008;9;9;-1.0;0;-2.72;-36.652;-4.03;-2.992;39.98;0.193;32.54;-0.52;0.66;10283;11.604;10.44;39.99;-0.851;0;0;0;0
UG;2008;8;7;-1.0;1;-2.46;0;;0;19.3;0;;0;10.43;571.96;0;12.04;16.23;0;1;1;1;1
UG;2009;8;7;-1.0;1;-2.09;15.047;;0;19.19;-0.523;;0;8.07;564.72;-1.265;13.07;15.59;-3.945;1;1;1;1
UG;2010;8;7;-1.0;1;-5.67;-171.517;;0;22.94;19.511;;0;7.67;594.46;5.266;3.97;14.99;-3.818;1;1;1;1
UG;2011;8;7;-1.0;1;-2.66;53.085;;0;23.65;3.078;;0;6.82;601.35;1.16;18.68;16.37;9.206;1;1;1;1
UG;2012;8;7;-1.0;1;-3;-12.627;;0;24.16;2.178;;0;2.63;678.24;12.785;14.02;16.59;1.35;1;1;1;1
UG;2013;8;7;-1.0;1;-4.03;-34.468;;0;27.7;14.636;;0;4.04;680.74;0.369;4.78;19.76;19.119;1;1;1;1
UG;2014;7;7;-1.0;0;-3.46;14.119;;0;31.21;12.681;;0;4.93;710.58;4.382;4.61;19.48;-1.427;1;1;1;1
UA;2001;7;6;-1.0;1;-2.92;0;0;0;35.34;0;33.96;0;9.23;814.85;0;11.96;59.4;0;1;1;1;1
UA;2002;7;7;-1.0;0;-1.77;39.281;0;0;32.34;-8.478;30.66;-9.701;5.34;919.14;12.799;0.76;56.05;-5.636;1;1;1;1
UA;2004;8;8;-1.0;0;-4.25;-393.961;-6.47;-424.331;23.89;-15.598;22.53;-13.699;11.8;1427.28;30.192;9.04;47.89;-7.838;1;1;1;1
UA;2005;9;9;-1.0;0;-2.19;48.413;-1.96;69.621;17.09;-28.457;13.4;-40.523;3.07;1909.8;33.807;13.52;39.58;-17.348;0;1;1;1
UA;2006;9;9;-1.0;0;-1.32;40.064;-1.88;4.379;14.26;-16.573;11.31;-15.621;7.57;2407.9;26.081;9.08;49.5;25.063;0;0;1;1
UA;2007;9;9;-1.0;0;-1.9;-44.106;-3.65;-94.356;11.82;-17.123;9.71;-14.116;8.22;3219.88;33.722;12.84;56.14;13.406;0;0;1;1
UA;2010;8;7;-1.0;1;-5.77;4.326;-2.66;-24.312;40.63;19.065;38.53;25.101;0.26;2982.81;12.348;9.37;93.06;2.391;0;0;0;1
UA;2011;8;7;-1.0;1;-2.76;52.166;-3.15;-18.131;36.88;-9.231;34.51;-10.433;5.47;3589.63;20.344;7.96;84.96;-8.704;0;0;0;1
UA;2012;7;7;-1.0;0;-4.31;-55.994;-4.49;-42.644;37.54;1.806;35.33;2.385;0.24;3872.53;7.881;0.57;75.71;-10.884;0;0;0;1
UA;2013;6;6;-1.0;0;-4.79;-11.098;-4.83;-7.552;40.65;8.284;38.44;8.785;-0.03;4185.48;8.081;-0.26;82.56;9.047;0;0;0;1
UA;2015;6;4;-1.0;2;-1.17;73.88;-0.67;77.767;80.18;14.047;77.38;12.506;-9.87;2125.43;-31.329;48.68;132.77;32.326;0;0;0;0
UY;1995;11;11;-1.0;0;0;0;0;0;0;0;0;0;-1.45;6661.87;9.747;42.25;0;0;0;0;1;1
UY;1996;11;11;-1.0;0;0;0;0;0;0;0;0;0;5.58;7038.55;5.654;28.34;0;0;0;0;1;1
UY;1997;12;12;-1.0;0;0;0;0;0;0;0;0;0;5.05;7362.67;4.605;19.82;0;0;0;0;0;1
UY;1998;12;12;-1.0;0;0;0;0;0;0;0;0;0;4.28;7756.84;5.354;10.81;0;0;0;0;0;1
UY;1999;12;12;-1.0;0;-3.18;0;0;0;0;0;0;0;-2.97;7295.82;-5.943;5.66;0;0;0;0;0;1
UY;2000;12;12;-1.0;0;-3.34;-5.197;-3.98;0;0;0;0;0;-1.78;6917.14;-5.19;4.76;0;0;0;0;0;1
UY;2001;12;12;-1.0;0;-3.42;-2.365;-2.71;31.875;54.89;0;34.99;0;-3.46;6319.55;-8.639;4.37;0;0;0;0;0;1
UY;2003;6;6;-1.0;0;-2.64;27.995;0.9;209.78;111.55;1.795;71.06;-6.132;2.33;3652.77;-11.349;19.38;83.36;0;0;0;0;0
UY;2004;7;7;-1.0;0;-1.81;31.262;1;11.693;93.55;-16.136;61.2;-13.871;4.64;4151.89;13.664;9.16;78.53;-5.79;1;1;1;1
UY;2006;8;8;-1.0;0;-0.54;-31.235;2.24;66.915;75.7;-9.798;47.44;-6.466;4.1;5919.56;12.473;6.4;49.03;-19.315;0;0;1;1
UY;2007;9;9;-1.0;0;0.01;101.845;1.32;-41.25;67.99;-10.188;37.81;-20.309;6.54;7058.13;19.234;8.12;48.68;-0.72;0;0;1;1
UY;2008;10;9;-1.0;1;-1.56;-15670;0.19;-85.486;67.75;-0.344;31.61;-16.388;7.18;9107.89;29.041;7.88;36.7;-24.605;0;0;1;1
UY;2009;10;9;-1.0;1;-1.65;-5.909;0.16;-18.848;63.1;-6.866;30.73;-2.8;4.24;9465.36;3.925;7.06;41.7;13.612;0;0;0;1
UY;2010;11;10;-1.0;1;-1.43;13.099;-2.21;-1523.871;59.41;-5.843;30.6;-0.43;7.8;12001.66;26.796;6.7;33.06;-20.715;0;0;0;1
UY;2011;12;11;-1.0;1;-0.9;36.916;-1.8;18.305;58.1;-2.215;28.29;-7.531;5.16;14238.08;18.634;8.09;30.34;-8.245;0;0;0;1
UY;2012;12;11;-1.0;1;-2.69;-197.235;-2.39;-32.612;57.88;-0.367;25.29;-10.593;3.32;15200.27;6.758;8.1;42.46;39.98;0;0;0;1
UY;2013;12;12;-1.0;0;-2.32;13.584;-3.92;-64.032;60.19;3.977;24.18;-4.4;5.1;16956.9;11.557;8.58;41.07;-3.276;0;0;0;1
UY;2014;12;12;-1.0;0;-3.45;-48.579;-4.73;-20.627;61.17;1.628;22.87;-5.434;3.5;16882.46;-0.439;8.88;51.42;25.205;0;0;0;0
UY;2015;13;12;-1.0;1;-3.48;-0.725;-4.11;13.147;61.82;1.068;23.26;1.706;1.48;15748.19;-6.719;8.67;55.64;8.2;0;0;0;0
US;1994;21;21;-1.0;0;0;0;0;0;0;0;0;0;4.04;27755.76;0;2.6;0;0;0;0;0;0
US;1995;21;21;-1.0;0;0;0;0;0;0;0;0;0;2.72;28762.68;3.628;2.81;0;0;0;0;0;0
US;1996;21;21;-1.0;0;0;0;0;0;0;0;0;0;3.8;30047.31;4.466;2.94;0;0;0;0;0;0
US;1997;21;21;-1.0;0;0;0;0;0;0;0;0;0;4.49;31553.62;5.013;2.34;0;0;0;0;0;0
US;1998;21;21;-1.0;0;0;0;0;0;0;0;0;0;4.45;32929.04;4.359;1.55;0;0;0;0;0;0
US;1999;21;21;-1.0;0;0;0;0;0;0;0;0;0;4.69;34601.72;5.08;2.19;0;0;0;0;0;0
US;2000;21;21;-1.0;0;0;0;0;0;0;0;0;0;4.09;36432.51;5.291;3.37;0;0;0;0;0;0
US;2001;21;21;-1.0;0;-0.58;0;-1.38;0;53.02;0;33.78;0;0.98;37241.35;2.22;2.82;0;0;0;0;0;0
US;2002;21;21;-1.0;0;-3.79;-553.966;-3.55;-157.133;55.38;4.445;36.36;7.639;1.79;38113.89;2.343;1.6;0;0;0;0;0;0
US;2003;21;21;-1.0;0;-4.74;-24.993;-4.64;-30.696;58.52;5.665;39.73;9.289;2.81;39591.87;3.878;2.3;59.99;0;0;0;0;0
US;2004;21;21;-1.0;0;-4.27;9.85;-4.66;-0.496;65.49;11.92;46.88;17.985;3.79;41838.46;5.674;2.67;67.58;12.649;0;0;0;0
US;2005;21;21;-1.0;0;-3.13;26.79;-3.85;17.431;64.89;-0.916;46.28;-1.282;3.35;44218.31;5.688;3.37;71.73;6.14;0;0;0;0
US;2006;21;21;-1.0;0;-2.04;34.676;-3.18;17.502;63.64;-1.928;44.74;-3.326;2.67;46351.67;4.825;3.22;79.29;10.539;0;0;0;0
US;2007;21;21;-1.0;0;-2.86;-39.922;-4.01;-26.062;64.01;0.586;44.46;-0.626;1.78;47954.53;3.458;2.87;92.11;16.176;0;0;0;0
US;2008;21;21;-1.0;0;-6.68;-133.601;-5.88;-46.717;72.84;13.796;50.46;13.505;-0.29;48302.28;0.725;3.82;93.01;0.976;0;0;0;0
US;2009;21;21;-1.0;0;-13.15;-96.827;-7.59;-29.204;86.03;18.104;62.02;22.896;-2.78;46909.42;-2.884;-0.32;94.26;1.341;0;0;0;0
US;2010;21;21;-1.0;0;-10.93;16.92;-9.45;-24.46;94.73;10.11;69.5;12.058;2.53;48309.53;2.985;1.64;96;1.849;0;0;0;0
VN;2002;9;9;-1.0;0;-2.36;0;;0;35.19;0;;0;7.08;440.21;0;4.08;35.7;0;1;1;1;1
VN;2003;9;9;-1.0;0;-3.25;-37.962;;0;37.88;7.662;;0;7.34;489.03;11.091;3.3;37.92;6.204;1;1;1;1
VN;2004;9;9;-1.0;0;-0.19;94.152;;0;37.45;-1.151;;0;7.79;603.67;23.441;7.89;37.04;-2.305;1;1;1;1
VN;2005;9;9;-1.0;0;-1.21;-537.895;;0;36.54;-2.414;;0;7.55;699.68;15.905;8.39;33.65;-9.154;1;1;1;1
VN;2006;10;9;-1.0;1;0.25;120.957;;0;38.41;5.104;;0;6.98;796.93;13.899;7.5;28.71;-14.674;1;1;1;1
VN;2007;10;9;-1.0;1;-2.01;-890.945;;0;40.9;6.483;;0;7.13;920.46;15.501;8.35;30.95;7.773;0;1;1;1
VN;2008;10;9;-1.0;1;-0.49;75.709;;0;39.42;-3.614;;0;5.66;1154.49;25.425;23.12;27.54;-11.01;0;0;1;1
VN;2009;10;9;-1.0;1;-6.02;-1133.811;;0;45.17;14.582;;0;5.4;1181.45;2.335;6.72;32.61;18.421;1;1;1;1
VN;2010;9;8;-1.0;1;-2.76;54.21;;0;48.08;6.458;;0;6.42;1297.23;9.8;9.21;40.29;23.528;0;1;1;1
VN;2011;9;8;-1.0;1;-1.06;61.516;;0;46.72;-2.843;;0;6.24;1532.31;18.122;18.67;40.92;1.576;1;1;1;1
VN;2012;9;8;-1.0;1;-6.8;-541.188;;0;48.53;3.874;;0;5.25;1752.62;14.377;9.1;39.53;-3.407;1;1;1;1
VN;2013;9;8;-1.0;1;-7.42;-8.996;;0;52.42;8.018;;0;5.42;1901.7;8.506;6.6;39.96;1.103;1;1;1;1
VN;2014;9;9;-1.0;0;-6.15;17.114;;0;55.55;5.971;;0;5.98;2048.95;7.743;4.09;40.59;1.574;1;1;1;1
VN;2015;9;9;-1.0;0;-6.54;-6.476;;0;59.29;6.744;;0;6.68;2088.34;1.923;0.63;0;-100;1;1;1;1
ZA;1994;10;10;-1.0;0;0;0;0;0;0;0;0;0;3.23;3446.84;0;8.88;15.78;0;1;1;1;1
ZA;1995;11;10;-1.0;1;0;0;0;0;0;0;0;0;3.12;3752.38;8.864;8.73;16.62;5.317;0;1;1;1
ZA;1996;11;10;-1.0;1;0;0;0;0;0;0;0;0;4.31;3500.03;-6.725;7.36;18.03;8.478;0;0;1;1
ZA;1997;11;10;-1.0;1;0;0;0;0;0;0;0;0;2.65;3556.54;1.614;8.58;20.13;11.676;0;0;1;1
ZA;1998;11;10;-1.0;1;0;0;0;0;0;0;0;0;0.52;3160.84;-11.126;6.97;18.41;-8.568;0;0;1;1
ZA;1999;11;10;-1.0;1;0;0;0;0;0;0;0;0;2.36;3089.37;-2.261;5.12;18.39;-0.098;0;0;0;1
ZA;2000;12;12;-1.0;0;-1.54;0;-1.4;0;42.21;0;41.5;0;4.16;3042.43;-1.519;5.37;19.1;3.844;0;0;0;1
ZA;2001;12;12;-1.0;0;-1.13;26.511;-0.81;42.511;42.4;0.455;42.02;1.258;2.74;2671.99;-12.176;5.63;20.89;9.389;0;0;0;1
ZA;2002;12;12;-1.0;0;-1.07;5.305;-0.8;1.365;35.55;-16.167;35.09;-16.489;3.67;2541.35;-4.889;9.17;29.92;43.236;0;0;0;1
ZA;2003;13;13;-1.0;0;-1.79;-66.76;-1.29;-62.516;35.43;-0.335;34.76;-0.963;2.95;3799.38;49.503;5.87;21.76;-27.268;0;0;0;1
ZA;2004;13;13;-1.0;0;-1.17;34.602;-0.91;29.799;34.39;-2.921;33.59;-3.349;4.56;4899.22;28.948;1.42;19.25;-11.533;0;0;0;0
ZA;2005;14;14;-1.0;0;-0.33;71.404;-0.26;71.555;33.21;-3.434;28.69;-14.599;5.28;5441.86;11.076;3.34;17.69;-8.097;0;0;0;0
ZA;2006;14;14;-1.0;0;0.7;310.479;1.49;677.519;31.36;-5.591;25.9;-9.733;5.6;5663.7;4.077;4.66;22.28;25.93;0;0;0;0
ZA;2007;14;14;-1.0;0;1.24;76.671;0.98;-34.027;27.06;-13.695;22.85;-11.759;5.36;6145.73;8.511;7.12;25.06;12.485;0;0;0;0
ZA;2008;14;14;-1.0;0;-0.46;-136.715;-0.72;-173.143;26.51;-2.051;21.74;-4.858;3.19;5818.24;-5.329;11.54;25.18;0.467;0;0;0;0
ZA;2009;14;14;-1.0;0;-4.73;-936.184;-3.05;-323.644;30.08;13.476;25.37;16.697;-1.54;5937.77;2.054;7.13;27.31;8.463;0;0;0;0
ZA;2010;14;14;-1.0;0;-4.79;-1.439;-3.53;-15.988;34.68;15.284;28.51;12.393;3.04;7389.04;24.441;4.26;29.51;8.037;0;0;0;0
ZA;2011;14;14;-1.0;0;-3.87;19.362;-3.58;-1.274;38.21;10.198;31.32;9.841;3.21;8089.87;9.485;5;28.8;-2.382;0;0;0;0
ZA;2013;13;13;-1.0;0;-4.04;1.439;-3.9;1.015;44.17;8.019;37.63;8.303;2.21;6889.7;-9.253;5.75;39.07;4.193;0;0;0;0
ZA;2015;12;12;-1.0;0;-4.05;-7.037;-3.71;-4.625;50.06;6.314;44.74;10.824;1.28;5694.57;-12.172;4.59;40.71;-3.741;0;0;0;0
ZM;2012;8;8;-1.0;0;-2.83;0;;0;24.91;0;19.55;0;7.57;1724.71;0;6.58;23.58;0;1;1;1;1
ZM;2013;8;7;-1.0;1;-6.21;-119.209;;0;26.53;6.499;24.02;22.868;5.13;1839.54;6.658;6.98;22.21;-5.823;1;1;1;1
ZM;2014;8;7;-1.0;1;-5.97;3.85;;0;35.14;32.443;28.97;20.606;5.03;1726.01;-6.171;7.81;28.11;26.601;1;1;1;1
ZM;2015;7;7;-1.0;0;-8.06;-35.048;;0;52.95;50.693;48.4;67.096;3.64;1350.15;-21.776;10.11;0;-100;1;1;1;1
